match_id,leagueid,radiant.team_id,radiant.name,radiant.tag,radiant.logo_url,dire.team_id,dire.name,dire.tag,dire.logo_url
8693427867,19322,10028056,alohasquad,,,9872667,Pipsqueak+4,PIPS4,https://cdn.steamusercontent.com/ugc/14017836316804902173/6D59207DB4CBE46D79B9C5007FCD5802858DB860/
8693463702,18959,9814269,Riftwalkers,RW.,https://cdn.steamusercontent.com/ugc/12923546594089256981/434C6430FD0EEB9E3AF7BAEF26647B47B349ECEA/,8629315,Wiser Warriors,WW,https://cdn.steamusercontent.com/ugc/16915675334385514153/1BF96EB83A5F9BD1DB63CB356D75A67698BC4FFB/
8693469569,18867,9729767,BloodyRose,BR,https://cdn.steamusercontent.com/ugc/13054458466396118/2A7A8AF97F83D018A54851B82EEEDAB1B10FCA52/,9482420,Eye Gaming,Eye,https://cdn.steamusercontent.com/ugc/2510277446148294540/20CB1AA41471ABE1B5C460D8CBDE915E595F8B23/
8693490689,18866,8494848,Winter Bear,WB,https://cdn.steamusercontent.com/ugc/2513641291257532360/DD2BF4B10E9D41131B18885208138CA7DB7BFB29/,10033620,StrongBoys,SB,https://cdn.steamusercontent.com/ugc/15098216995616287107/53849C09300101C21BA08923E4045E14D9D900D0/
8693503354,18959,9878494,LV United,,https://cdn.steamusercontent.com/ugc/12184752726728675727/79B07F39DC4784D176F472E9AA6783D6C45EB190/,8629005,Flawless Goblins,Fg,https://cdn.steamusercontent.com/ugc/16073074580909880320/98AFD3D5103C3A0293CADDB092EAACAF1122ACA9/
8693504706,19269,7119388,Team Spirit,TSpirit,https://cdn.steamusercontent.com/ugc/1839179120711951766/CD7E0885CB527334205CC7885E9C101B7BC17702/,8261500,Xtreme Gaming,XG,https://cdn.steamusercontent.com/ugc/2402194226059610590/E3CF4B6C4B2CFB974A9B415141E4A37317AD4D80/
8693517015,19322,10028056,alohasquad,,,9872667,Pipsqueak+4,PIPS4,https://cdn.steamusercontent.com/ugc/14017836316804902173/6D59207DB4CBE46D79B9C5007FCD5802858DB860/
8693532214,18867,9729767,BloodyRose,BR,https://cdn.steamusercontent.com/ugc/13054458466396118/2A7A8AF97F83D018A54851B82EEEDAB1B10FCA52/,9860197,Eye Gaming,EYE,https://cdn.steamusercontent.com/ugc/14884144452170633934/20CB1AA41471ABE1B5C460D8CBDE915E595F8B23/
8693546248,18959,8629005,Flawless Goblins,Fg,https://cdn.steamusercontent.com/ugc/16073074580909880320/98AFD3D5103C3A0293CADDB092EAACAF1122ACA9/,9878494,LV United,,https://cdn.steamusercontent.com/ugc/12184752726728675727/79B07F39DC4784D176F472E9AA6783D6C45EB190/
8693571728,18866,8494848,Winter Bear,WB,https://cdn.steamusercontent.com/ugc/2513641291257532360/DD2BF4B10E9D41131B18885208138CA7DB7BFB29/,10033620,StrongBoys,SB,https://cdn.steamusercontent.com/ugc/15098216995616287107/53849C09300101C21BA08923E4045E14D9D900D0/
8693589537,18867,8831040,Ghost Sheep,GS,https://cdn.steamusercontent.com/ugc/1812159972016009901/2463CD2FDC05838CACEB66AAE27F597798C40B34/,9729767,BloodyRose,BR,https://cdn.steamusercontent.com/ugc/13054458466396118/2A7A8AF97F83D018A54851B82EEEDAB1B10FCA52/
8693593278,19269,8261500,Xtreme Gaming,XG,https://cdn.steamusercontent.com/ugc/2402194226059610590/E3CF4B6C4B2CFB974A9B415141E4A37317AD4D80/,7119388,Team Spirit,TSpirit,https://cdn.steamusercontent.com/ugc/1839179120711951766/CD7E0885CB527334205CC7885E9C101B7BC17702/
8693595784,18959,2443375,Foxy gaming,Foxy,https://cdn.steamusercontent.com/ugc/15835594133889566070/D9F2852995D07361029600CFB97DAC1DF653098B/,9767998,Nova Pulse,Np,https://cdn.steamusercontent.com/ugc/14957676909853784322/CFAAF12C155D813F1A550D331DD6BAF02CDE0B66/
8693610100,19322,10028056,alohasquad,,,9872667,Pipsqueak+4,PIPS4,https://cdn.steamusercontent.com/ugc/14017836316804902173/6D59207DB4CBE46D79B9C5007FCD5802858DB860/
8693647013,18959,9767998,Nova Pulse,Np,https://cdn.steamusercontent.com/ugc/14957676909853784322/CFAAF12C155D813F1A550D331DD6BAF02CDE0B66/,2443375,Foxy gaming,Foxy,https://cdn.steamusercontent.com/ugc/15835594133889566070/D9F2852995D07361029600CFB97DAC1DF653098B/
8693670919,18867,9729767,BloodyRose,BR,https://cdn.steamusercontent.com/ugc/13054458466396118/2A7A8AF97F83D018A54851B82EEEDAB1B10FCA52/,8831040,Ghost Sheep,GS,https://cdn.steamusercontent.com/ugc/1812159972016009901/2463CD2FDC05838CACEB66AAE27F597798C40B34/
8693683577,18959,2443375,Foxy gaming,Foxy,https://cdn.steamusercontent.com/ugc/15835594133889566070/D9F2852995D07361029600CFB97DAC1DF653098B/,9767998,Nova Pulse,Np,https://cdn.steamusercontent.com/ugc/14957676909853784322/CFAAF12C155D813F1A550D331DD6BAF02CDE0B66/
8693721892,19322,9303383,L1GA TEAM,L1,https://cdn.steamusercontent.com/ugc/40063200209690390/20B527165E8E637C83F27A62FFE1AE957CB43018/,9928636,Team Lynx,LYNX,https://cdn.steamusercontent.com/ugc/12310052430037760102/643518619FD1EC99DB98FC12C5D8970751E16A2E/
